CHROM	BIN_START	N_SNPS	TajimaD
QRBI01000123.1	4600000	1614	-0.699839
QRBI01000123.1	4700000	1903	-0.889693
QRBI01000123.1	4800000	1821	-0.62421
QRBI01000123.1	4900000	2140	-0.516875
QRBI01000123.1	5000000	1976	-0.587321
QRBI01000123.1	5100000	1929	-0.543795
QRBI01000123.1	5200000	1623	-0.398485
QRBI01000123.1	5300000	580	-0.551764
QRBI01000123.1	5400000	1924	-0.804303
QRBI01000123.1	5500000	2027	-0.716488
QRBI01000123.1	5600000	1898	-0.768651
QRBI01000123.1	5700000	1951	-0.586906
QRBI01000123.1	5800000	1989	-0.746607
QRBI01000123.1	5900000	1930	-0.563984
QRBI01000123.1	6000000	1823	-0.697168
QRBI01000123.1	6100000	1998	-0.585465
QRBI01000123.1	6200000	2002	-0.684156
QRBI01000123.1	6300000	1876	-0.786298
QRBI01000123.1	6400000	2137	-0.563148
QRBI01000123.1	6500000	1702	-0.611745
QRBI01000123.1	6600000	1839	-0.651559
QRBI01000123.1	6700000	1996	-0.403377
QRBI01000123.1	6800000	1491	-0.711495
QRBI01000123.1	6900000	1677	-0.711189
QRBI01000123.1	7000000	1498	-0.883067
QRBI01000123.1	7100000	1558	-0.612063
QRBI01000123.1	7200000	1916	-0.360052
QRBI01000123.1	7300000	1834	-0.450456
QRBI01000123.1	7400000	1762	-0.741081
QRBI01000123.1	7500000	1508	-0.602758
QRBI01000123.1	7600000	1662	-0.682991
QRBI01000123.1	7700000	1432	-0.662122
QRBI01000123.1	7800000	1432	-0.455589
QRBI01000123.1	7900000	1422	-0.572935
QRBI01000123.1	8000000	1552	-0.675987
QRBI01000123.1	8100000	1590	-0.541098
QRBI01000123.1	8200000	1688	-0.641278
QRBI01000123.1	8300000	1976	-0.479082
QRBI01000123.1	8400000	1740	-0.591701
QRBI01000123.1	8500000	1569	-0.585738
QRBI01000123.1	8600000	1453	-0.731097
QRBI01000123.1	8700000	1659	-0.696174
QRBI01000123.1	8800000	1555	-0.674306
QRBI01000123.1	8900000	1532	-0.812542
QRBI01000123.1	9000000	1857	-0.680922
QRBI01000123.1	9100000	1397	-0.55552
QRBI01000123.1	9200000	1756	-0.581595
QRBI01000123.1	9300000	1560	-0.8323
QRBI01000123.1	9400000	1327	-0.960544
QRBI01000123.1	9500000	1381	-0.619098
QRBI01000123.1	9600000	1273	-0.629401
QRBI01000123.1	9700000	1213	-0.38849
QRBI01000123.1	9800000	1186	-0.362409
QRBI01000123.1	9900000	1124	-0.240548
QRBI01000123.1	10000000	1195	-0.223654
QRBI01000123.1	10100000	1350	-0.468669
QRBI01000123.1	10200000	1603	-0.358563
QRBI01000123.1	10300000	1630	-0.617691
QRBI01000123.1	10400000	1336	-0.733483
QRBI01000123.1	10500000	1332	-0.758
QRBI01000123.1	10600000	1294	-0.656321
QRBI01000123.1	10700000	1290	-0.575755
QRBI01000123.1	10800000	1209	-0.775289
QRBI01000123.1	10900000	1178	-0.449228
QRBI01000123.1	11000000	1335	-0.456917
QRBI01000123.1	11100000	1247	-0.293296
QRBI01000123.1	11200000	1405	-0.373496
QRBI01000123.1	11300000	1466	-0.381024
QRBI01000123.1	11400000	1377	-0.314714
QRBI01000123.1	11500000	1481	-0.694034
QRBI01000123.1	11600000	1356	-0.477483
QRBI01000123.1	11700000	1495	-0.488889
QRBI01000123.1	11800000	1903	-0.602581
QRBI01000123.1	11900000	1425	-0.529821
QRBI01000123.1	12000000	1864	-0.625034
QRBI01000123.1	12100000	1489	-0.154613
QRBI01000123.1	12200000	1528	-0.440077
QRBI01000123.1	12300000	1385	-0.322301
QRBI01000123.1	12400000	1166	-0.201438
QRBI01000123.1	12500000	1215	-0.321576
QRBI01000123.1	12600000	950	-0.400459
QRBI01000123.1	12700000	1060	-0.522566
QRBI01000123.1	12800000	1123	-0.966675
QRBI01000123.1	12900000	1734	-0.628605
QRBI01000123.1	13000000	1709	-0.507268
QRBI01000123.1	13100000	1438	-0.372557
QRBI01000123.1	13200000	1718	-0.500523
QRBI01000123.1	13300000	1483	-0.602551
QRBI01000123.1	13400000	1731	-0.45259
QRBI01000123.1	13500000	1384	-0.402527
QRBI01000123.1	13600000	1357	-0.461754
QRBI01000123.1	13700000	1672	-0.475435
QRBI01000123.1	13800000	1670	-0.80364
QRBI01000123.1	13900000	1543	-0.655232
QRBI01000123.1	14000000	1408	-0.468877
QRBI01000123.1	14100000	1749	-0.726917
QRBI01000123.1	14200000	1585	-0.769
QRBI01000123.1	14300000	1457	-0.685352
QRBI01000123.1	14400000	1240	-0.337182
QRBI01000123.1	14500000	1250	-0.353927
QRBI01000123.1	14600000	1083	-0.467639
QRBI01000123.1	14700000	1146	-0.595531
QRBI01000123.1	14800000	1328	-0.528375
QRBI01000123.1	14900000	659	-0.0643562
QRBI01000123.1	15000000	701	-0.266912
QRBI01000123.1	15100000	1513	-0.442287
QRBI01000123.1	15200000	1754	-0.537199
QRBI01000123.1	15300000	1817	-0.634685
QRBI01000123.1	15400000	1381	-0.272361
QRBI01000123.1	15500000	1388	-0.434743
QRBI01000123.1	15600000	1592	-0.433395
QRBI01000123.1	15700000	1465	-0.480148
QRBI01000123.1	15800000	1721	-0.501136
QRBI01000123.1	15900000	1182	-0.546929
QRBI01000123.1	16000000	1694	-0.359227
QRBI01000123.1	16100000	1354	-0.562497
QRBI01000123.1	16200000	1343	-0.864805
QRBI01000123.1	16300000	1330	-0.58152
QRBI01000123.1	16400000	1497	-0.237192
QRBI01000123.1	16500000	1564	-0.287606
QRBI01000123.1	16600000	1287	-0.375966
QRBI01000123.1	16700000	1158	-0.521141
QRBI01000123.1	16800000	1019	-0.485025
QRBI01000123.1	16900000	1501	-0.260313
QRBI01000123.1	17000000	1016	-0.559305
QRBI01000123.1	17100000	1339	-0.640737
QRBI01000123.1	17200000	1081	-0.113701
QRBI01000123.1	17300000	1200	-0.15429
QRBI01000123.1	17400000	808	-0.684524
QRBI01000123.1	17500000	960	-0.0853314
QRBI01000123.1	17600000	1030	-0.197957
QRBI01000123.1	17700000	1315	-0.338789
QRBI01000123.1	17800000	1267	-0.523775
QRBI01000123.1	17900000	1101	-0.483086
QRBI01000123.1	18000000	1142	-0.35929
QRBI01000123.1	18100000	1140	-0.40383
QRBI01000123.1	18200000	958	-0.115033
QRBI01000123.1	18300000	1315	-0.20615
QRBI01000123.1	18400000	1122	-0.255889
QRBI01000123.1	18500000	1410	-0.288724
QRBI01000123.1	18600000	1149	-0.477015
QRBI01000123.1	18700000	1589	-0.571941
QRBI01000123.1	18800000	1511	-0.672311
QRBI01000123.1	18900000	741	-0.206102
QRBI01000123.1	19000000	999	-0.788278
QRBI01000123.1	19100000	1292	-0.61791
QRBI01000123.1	19200000	1285	-0.531319
QRBI01000123.1	19300000	1273	-0.379233
QRBI01000123.1	19400000	1098	-0.606472
QRBI01000123.1	19500000	1586	-0.500015
QRBI01000123.1	19600000	1440	-0.639631
QRBI01000123.1	19700000	1494	-0.5343
QRBI01000123.1	19800000	1010	-0.123369
QRBI01000123.1	19900000	1378	-0.37369
QRBI01000123.1	20000000	1360	-0.495187
QRBI01000123.1	20100000	1525	-0.720004
QRBI01000123.1	20200000	1106	-0.180231
QRBI01000123.1	20300000	1023	-0.100687
QRBI01000123.1	20400000	1284	-0.313275
QRBI01000123.1	20500000	1354	-0.496488
QRBI01000123.1	20600000	1183	-0.447787
QRBI01000123.1	20700000	1066	-0.4351
QRBI01000123.1	20800000	998	-0.315819
QRBI01000123.1	20900000	1095	-0.525771
QRBI01000123.1	21000000	907	-0.574956
QRBI01000123.1	21100000	1215	-0.573176
QRBI01000123.1	21200000	1514	-0.453814
QRBI01000123.1	21300000	1095	-0.29054
QRBI01000123.1	21400000	1106	-0.0848765
QRBI01000123.1	21500000	1226	-0.352295
QRBI01000123.1	21600000	1295	-0.514062
QRBI01000123.1	21700000	1101	-0.493861
QRBI01000123.1	21800000	1089	-0.67606
QRBI01000123.1	21900000	895	-0.740159
QRBI01000123.1	22000000	1133	-0.514675
QRBI01000123.1	22100000	1281	-0.223572
QRBI01000123.1	22200000	1373	-0.434579
QRBI01000123.1	22300000	1285	-0.792306
QRBI01000123.1	22400000	1268	-0.692348
QRBI01000123.1	22500000	1311	-0.63905
QRBI01000123.1	22600000	1444	-0.430203
QRBI01000123.1	22700000	1404	-0.243454
QRBI01000123.1	22800000	1318	-0.529113
QRBI01000123.1	22900000	1584	-0.429069
QRBI01000123.1	23000000	1873	-0.593822
QRBI01000123.1	23100000	1736	-0.732003
QRBI01000123.1	23200000	1563	-0.168774
QRBI01000123.1	23300000	2027	-0.385019
QRBI01000123.1	23400000	1394	-0.429527
QRBI01000123.1	23500000	1393	-0.54065
QRBI01000123.1	23600000	1570	-0.713733
QRBI01000123.1	23700000	1547	-0.539901
QRBI01000123.1	23800000	1191	-0.632866
QRBI01000123.1	23900000	1324	-0.601247
QRBI01000123.1	24000000	1451	-0.672481
QRBI01000123.1	24100000	1228	-0.636437
QRBI01000123.1	24200000	871	-0.726065
QRBI01000123.1	24300000	1507	-0.0863537
QRBI01000123.1	24400000	1667	-0.552628
QRBI01000123.1	24500000	1077	-0.250102
QRBI01000123.1	24600000	1084	-0.0636599
QRBI01000123.1	24700000	1190	-0.711677
QRBI01000123.1	24800000	1053	-0.778739
QRBI01000123.1	24900000	1075	-0.408194
QRBI01000123.1	25000000	1080	-0.486549
QRBI01000123.1	25100000	955	-0.42875
QRBI01000123.1	25200000	947	-0.566279
QRBI01000123.1	25300000	812	-0.903226
QRBI01000123.1	25400000	848	-0.285743
QRBI01000123.1	25500000	1004	-0.213258
QRBI01000123.1	25600000	812	-0.161442
QRBI01000123.1	25700000	766	-0.151652
QRBI01000123.1	25800000	775	-0.145044
QRBI01000123.1	25900000	876	-0.0858686
QRBI01000123.1	26000000	1195	-0.0552684
QRBI01000123.1	26100000	1134	-0.362566
QRBI01000123.1	26200000	1123	-0.334194
QRBI01000123.1	26300000	1236	-0.648527
QRBI01000123.1	26400000	1484	-0.440122
QRBI01000123.1	26500000	1323	-0.0161807
QRBI01000123.1	26600000	1384	-0.152538
QRBI01000123.1	26700000	1499	-0.435817
QRBI01000123.1	26800000	1710	-0.653875
QRBI01000123.1	26900000	1445	-0.0857986
QRBI01000123.1	27000000	1172	-0.354022
QRBI01000123.1	27100000	1304	-0.561903
QRBI01000123.1	27200000	1155	-0.752451
QRBI01000123.1	27300000	1020	-0.650006
QRBI01000123.1	27400000	1061	-0.453392
QRBI01000123.1	27500000	1095	-0.455258
QRBI01000123.1	27600000	1268	-0.606532
QRBI01000123.1	27700000	995	-0.00960492
QRBI01000123.1	27800000	945	-0.42651
QRBI01000123.1	27900000	626	-0.704278
QRBI01000123.1	28000000	675	-0.463405
QRBI01000123.1	28100000	541	-0.476777
QRBI01000123.1	28200000	869	-0.695881
QRBI01000123.1	28300000	830	-0.0114253
QRBI01000123.1	28400000	1150	-0.512084
QRBI01000123.1	28500000	1382	-0.591355
QRBI01000123.1	28600000	1391	-0.657708
QRBI01000123.1	28700000	1416	-0.388936
QRBI01000123.1	28800000	1304	-0.204706
QRBI01000123.1	28900000	1478	-0.165549
QRBI01000123.1	29000000	1307	-0.345517
QRBI01000123.1	29100000	1307	-0.382989
QRBI01000123.1	29200000	1402	-0.544704
QRBI01000123.1	29300000	1401	-0.598381
QRBI01000123.1	29400000	986	-0.595263
QRBI01000123.1	29500000	880	-0.725755
QRBI01000123.1	29600000	1191	-0.371958
QRBI01000123.1	29700000	1410	-0.598944
QRBI01000123.1	29800000	1421	-0.405024
QRBI01000123.1	29900000	1398	-0.498141
QRBI01000123.1	30000000	1048	-0.567218
QRBI01000123.1	30100000	1588	-0.626374
QRBI01000123.1	30200000	1630	-0.652633
QRBI01000123.1	30300000	1465	-0.662256
QRBI01000123.1	30400000	1420	-0.619115
QRBI01000123.1	30500000	1760	-0.705796
QRBI01000123.1	30600000	1693	-0.632226
QRBI01000123.1	30700000	1531	-0.449497
QRBI01000123.1	30800000	1549	-0.625362
QRBI01000123.1	30900000	1699	-0.523822
QRBI01000123.1	31000000	1596	-0.236563
QRBI01000123.1	31100000	1245	-0.492415
QRBI01000123.1	31200000	1659	-0.600724
QRBI01000123.1	31300000	1360	-0.505901
QRBI01000123.1	31400000	2069	-0.47811
QRBI01000123.1	31500000	1785	-0.563012
QRBI01000123.1	31600000	1110	-0.41924
QRBI01000123.1	31700000	1518	-0.294098
QRBI01000123.1	31800000	1907	-0.327692
QRBI01000123.1	31900000	1534	-0.484296
QRBI01000123.1	32000000	1764	-0.579509
QRBI01000123.1	32100000	1664	-0.483924
QRBI01000123.1	32200000	1647	-0.52136
QRBI01000123.1	32300000	1474	-0.548586
QRBI01000123.1	32400000	1314	-0.921375
QRBI01000123.1	32500000	1179	-0.632753
QRBI01000123.1	32600000	773	-0.418009
QRBI01000123.1	32700000	1051	-0.613966
QRBI01000123.1	32800000	419	-0.980355
QRBI01000123.1	32900000	1267	-0.504588
QRBI01000123.1	33000000	1080	-0.408793
QRBI01000123.1	33100000	1412	-0.411256
QRBI01000123.1	33200000	1304	-0.323309
QRBI01000123.1	33300000	1397	-0.481365
QRBI01000123.1	33400000	1118	-0.285006
QRBI01000123.1	33500000	1221	-0.508324
QRBI01000123.1	33600000	1294	-0.680019
QRBI01000123.1	33700000	1200	-0.320924
QRBI01000123.1	33800000	1458	-0.578718
QRBI01000123.1	33900000	1513	-0.767451
QRBI01000123.1	34000000	1563	-0.402139
QRBI01000123.1	34100000	1820	-0.390526
QRBI01000123.1	34200000	1902	-0.2336
QRBI01000123.1	34300000	1488	-0.459315
QRBI01000123.1	34400000	1510	-0.416413
QRBI01000123.1	34500000	1253	-0.538486
QRBI01000123.1	34600000	1262	-0.338016
QRBI01000123.1	34700000	1179	-0.286061
QRBI01000123.1	34800000	1368	-0.210948
QRBI01000123.1	34900000	1191	-0.332349
QRBI01000123.1	35000000	1089	-0.525338
QRBI01000123.1	35100000	846	-0.392441
QRBI01000123.1	35200000	760	-0.262554
QRBI01000123.1	35300000	1048	-0.546912
QRBI01000123.1	35400000	1024	-0.560693
QRBI01000123.1	35500000	583	-0.805675
QRBI01000123.1	35600000	877	-0.215406
QRBI01000123.1	35700000	976	-0.344968
QRBI01000123.1	35800000	1295	-0.298074
QRBI01000123.1	35900000	1488	-0.37387
QRBI01000123.1	36000000	1584	-0.262728
QRBI01000123.1	36100000	1428	-0.88672
QRBI01000123.1	36200000	1648	-0.550713
QRBI01000123.1	36300000	1471	-0.333212
QRBI01000123.1	36400000	1352	-0.448079
QRBI01000123.1	36500000	995	-0.450047
QRBI01000123.1	36600000	1064	0.109422
QRBI01000123.1	36700000	1225	-0.486409
QRBI01000123.1	36800000	1409	-0.329367
QRBI01000123.1	36900000	1131	-0.300604
QRBI01000123.1	37000000	1439	-0.84554
QRBI01000123.1	37100000	1642	-0.643063
QRBI01000123.1	37200000	1273	-0.631417
QRBI01000123.1	37300000	1336	-0.494267
QRBI01000123.1	37400000	1648	-0.593028
QRBI01000123.1	37500000	1340	-0.691418
QRBI01000123.1	37600000	1240	-0.408239
QRBI01000123.1	37700000	1217	-0.724347
QRBI01000123.1	37800000	1721	-0.753368
QRBI01000123.1	37900000	1589	-0.578068
QRBI01000123.1	38000000	1482	-0.807852
QRBI01000123.1	38100000	1260	-0.664567
QRBI01000123.1	38200000	1351	-0.282366
QRBI01000123.1	38300000	1796	-0.498357
QRBI01000123.1	38400000	1670	-0.468662
QRBI01000123.1	38500000	1942	-0.592259
QRBI01000123.1	38600000	1974	-0.735879
QRBI01000123.1	38700000	1501	-0.455156
QRBI01000123.1	38800000	1473	-0.284842
QRBI01000123.1	38900000	1521	-0.660151
QRBI01000123.1	39000000	1319	-0.711083
QRBI01000123.1	39100000	905	-0.357275
QRBI01000123.1	39200000	1124	-0.4239
QRBI01000123.1	39300000	1187	-0.611778
QRBI01000123.1	39400000	1530	-0.584485
QRBI01000123.1	39500000	1124	-0.500916
QRBI01000123.1	39600000	1449	-0.677993
QRBI01000123.1	39700000	1332	-0.631285
QRBI01000123.1	39800000	1443	-0.837839
QRBI01000123.1	39900000	1391	-0.500661
QRBI01000123.1	40000000	1720	-0.610867
QRBI01000123.1	40100000	1679	-0.62298
QRBI01000123.1	40200000	1434	-0.267785
QRBI01000123.1	40300000	1315	-0.521449
QRBI01000123.1	40400000	1294	-0.264326
QRBI01000123.1	40500000	1120	-0.464461
QRBI01000123.1	40600000	1887	-0.417832
QRBI01000123.1	40700000	1750	-0.621768
QRBI01000123.1	40800000	1475	-0.635149
QRBI01000123.1	40900000	1487	-0.569404
QRBI01000123.1	41000000	1540	-0.604881
QRBI01000123.1	41100000	1714	-0.657978
QRBI01000123.1	41200000	1637	-0.774577
QRBI01000123.1	41300000	1463	-0.461702
QRBI01000123.1	41400000	1323	-0.50883
QRBI01000123.1	41500000	1511	-0.571971
QRBI01000123.1	41600000	1844	-0.57867
QRBI01000123.1	41700000	1717	-0.454978
QRBI01000123.1	41800000	1381	-0.431539
QRBI01000123.1	41900000	1608	-0.320583
QRBI01000123.1	42000000	1812	-0.445619
QRBI01000123.1	42100000	1602	-0.157378
QRBI01000123.1	42200000	1696	-0.279001
QRBI01000123.1	42300000	1767	-0.442259
QRBI01000123.1	42400000	1677	-0.543022
QRBI01000123.1	42500000	1792	-0.547365
QRBI01000123.1	42600000	1584	-0.4697
QRBI01000123.1	42700000	1365	-0.796492
QRBI01000123.1	42800000	1704	-0.6558
QRBI01000123.1	42900000	1895	-0.702302
QRBI01000123.1	43000000	1789	-0.637715
QRBI01000123.1	43100000	1788	-0.596119
QRBI01000123.1	43200000	1403	-0.508557
QRBI01000123.1	43300000	1630	-0.483008
QRBI01000123.1	43400000	1773	-0.431588
QRBI01000123.1	43500000	2255	-0.581974
QRBI01000123.1	43600000	1889	-0.553731
QRBI01000123.1	43700000	1691	-0.477082
QRBI01000123.1	43800000	1579	-0.727666
QRBI01000123.1	43900000	954	-0.351795
QRBI01000123.1	44000000	1690	-0.527495
QRBI01000123.1	44100000	1986	-0.647867
QRBI01000123.1	44200000	1249	-0.283335
QRBI01000123.1	44300000	1354	-0.575593
QRBI01000123.1	44400000	1516	-0.73194
QRBI01000123.1	44500000	1843	-0.687172
QRBI01000123.1	44600000	1736	-0.487556
QRBI01000123.1	44700000	1546	-0.500269
QRBI01000123.1	44800000	1957	-0.607213
QRBI01000123.1	44900000	1611	-0.351435
QRBI01000123.1	45000000	1533	-0.408276
QRBI01000123.1	45100000	1948	-0.460944
QRBI01000123.1	45200000	1590	-0.451446
QRBI01000123.1	45300000	1160	-0.500158
QRBI01000123.1	45400000	1022	-0.94095
QRBI01000123.1	45500000	1398	-0.556163
QRBI01000123.1	45600000	1488	-0.606156
QRBI01000123.1	45700000	1497	-0.482406
QRBI01000123.1	45800000	1962	-0.459014
QRBI01000123.1	45900000	1306	-0.313621
QRBI01000123.1	46000000	1421	-0.81042
QRBI01000123.1	46100000	1740	-0.805097
QRBI01000123.1	46200000	1678	-0.770976
QRBI01000123.1	46300000	1696	-0.712788
QRBI01000123.1	46400000	1835	-0.554097
QRBI01000123.1	46500000	1542	-0.392465
QRBI01000123.1	46600000	1577	-0.562668
QRBI01000123.1	46700000	1521	-0.53902
QRBI01000123.1	46800000	1512	-0.489169
QRBI01000123.1	46900000	1390	-0.237114
QRBI01000123.1	47000000	1491	-0.569892
QRBI01000123.1	47100000	1183	-0.640323
QRBI01000123.1	47200000	1679	-0.710433
QRBI01000123.1	47300000	1266	-0.285671
QRBI01000123.1	47400000	1664	-0.434561
QRBI01000123.1	47500000	1572	-0.73489
QRBI01000123.1	47600000	1443	-0.273744
QRBI01000123.1	47700000	1436	-0.138757
QRBI01000123.1	47800000	1303	-0.350946
QRBI01000123.1	47900000	1137	-0.166712
QRBI01000123.1	48000000	1364	-0.346483
QRBI01000123.1	48100000	1135	-0.192257
QRBI01000123.1	48200000	1116	-0.408392
QRBI01000123.1	48300000	1503	-0.806637
QRBI01000123.1	48400000	1324	-1.09336
QRBI01000123.1	48500000	1611	-0.526055
QRBI01000123.1	48600000	1629	-0.400241
QRBI01000123.1	48700000	1319	-0.389162
QRBI01000123.1	48800000	1464	-0.644626
QRBI01000123.1	48900000	1714	-0.542808
QRBI01000123.1	49000000	1376	-0.355763
QRBI01000123.1	49100000	1866	-0.509078
QRBI01000123.1	49200000	1417	-0.421311
QRBI01000123.1	49300000	1302	-0.180113
QRBI01000123.1	49400000	1337	-0.398965
QRBI01000123.1	49500000	1150	-0.190178
QRBI01000123.1	49600000	1209	-0.40363
QRBI01000123.1	49700000	1137	-0.299467
QRBI01000123.1	49800000	1089	0.0264453
QRBI01000123.1	49900000	1083	0.129182
QRBI01000123.1	50000000	1213	-0.139218
QRBI01000123.1	50100000	1273	-0.25579
QRBI01000123.1	50200000	826	-0.278789
QRBI01000123.1	50300000	1252	-0.288524
QRBI01000123.1	50400000	1154	-0.389623
QRBI01000123.1	50500000	1409	-0.527795
QRBI01000123.1	50600000	1203	-0.737174
QRBI01000123.1	50700000	1152	-0.499475
QRBI01000123.1	50800000	1143	-0.554049
QRBI01000123.1	50900000	1060	-0.215221
QRBI01000123.1	51000000	1426	-0.686264
QRBI01000123.1	51100000	1521	-0.637803
QRBI01000123.1	51200000	1394	-0.359236
QRBI01000123.1	51300000	1496	-0.479999
QRBI01000123.1	51400000	1862	-0.514555
QRBI01000123.1	51500000	1174	-0.641317
QRBI01000123.1	51600000	1210	-0.918983
QRBI01000123.1	51700000	1622	-0.673779
QRBI01000123.1	51800000	1454	-0.946861
QRBI01000123.1	51900000	1529	-0.637165
QRBI01000123.1	52000000	1470	-0.481158
QRBI01000123.1	52100000	1110	-0.614021
QRBI01000123.1	52200000	1113	-0.49716
QRBI01000123.1	52300000	1440	-0.528712
QRBI01000123.1	52400000	1072	-0.365715
QRBI01000123.1	52500000	679	0.0554499
QRBI01000123.1	52600000	494	-0.294337
QRBI01000123.1	52700000	789	0.011361
QRBI01000123.1	52800000	921	-0.51908
QRBI01000123.1	52900000	989	-0.537012
QRBI01000123.1	53000000	944	-0.390722
QRBI01000123.1	53100000	830	-0.58972
QRBI01000123.1	53200000	755	-0.602809
QRBI01000123.1	53300000	688	-0.0723853
QRBI01000123.1	53400000	769	0.131503
QRBI01000123.1	53500000	744	-0.0915336
QRBI01000123.1	53600000	484	0.549156
QRBI01000123.1	53700000	412	0.0544095
QRBI01000123.1	53800000	517	0.344747
QRBI01000123.1	53900000	511	0.371221
QRBI01000123.1	54000000	745	0.399164
QRBI01000123.1	54100000	437	0.328255
QRBI01000123.1	54200000	534	-0.251394
QRBI01000123.1	54300000	348	0.428523
QRBI01000123.1	54400000	351	-0.35092
QRBI01000123.1	54500000	248	-0.236264
QRBI01000123.1	54600000	464	-0.428638
QRBI01000123.1	54700000	215	1.01404
QRBI01000123.1	54800000	235	0.952203
QRBI01000123.1	54900000	218	-0.549137
QRBI01000123.1	55000000	142	-0.472425
QRBI01000123.1	55100000	146	-0.708098
QRBI01000123.1	55200000	109	-0.604898
QRBI01000123.1	55300000	102	-0.626816
QRBI01000123.1	55400000	68	0.343066
QRBI01000104.1	0	715	-0.227915
QRBI01000104.1	100000	1729	-0.317322
QRBI01000104.1	200000	1389	-0.202962
QRBI01000104.1	300000	566	0.204371
QRBI01000104.1	400000	1505	-0.482625
QRBI01000104.1	500000	2079	-0.584238
QRBI01000104.1	600000	2318	-0.522316
QRBI01000104.1	700000	2139	-0.509657
QRBI01000104.1	800000	2178	-0.432578
QRBI01000104.1	900000	2443	-0.375834
QRBI01000104.1	1000000	2347	-0.359863
QRBI01000104.1	1100000	1853	-0.622851
QRBI01000104.1	1200000	1887	-0.363998
QRBI01000104.1	1300000	1998	-0.306489
QRBI01000104.1	1400000	2024	-0.544414
QRBI01000104.1	1500000	1792	-0.463708
QRBI01000104.1	1600000	1731	-0.512666
QRBI01000104.1	1700000	1464	-0.182912
QRBI01000104.1	1800000	1489	-0.51945
QRBI01000104.1	1900000	1306	-0.350453
QRBI01000104.1	2000000	1415	-0.34495
QRBI01000104.1	2100000	1122	-0.475471
QRBI01000104.1	2200000	1179	-0.396728
QRBI01000104.1	2300000	1218	-0.546318
QRBI01000104.1	2400000	1226	-0.413373
QRBI01000104.1	2500000	1110	-0.198076
QRBI01000104.1	2600000	1037	-0.201766
QRBI01000104.1	2700000	1191	-0.0987369
QRBI01000104.1	2800000	1151	-0.48799
QRBI01000104.1	2900000	1103	0.0269461
QRBI01000104.1	3000000	817	-0.494362
QRBI01000104.1	3100000	1143	-1.07455
QRBI01000104.1	3200000	902	-1.33234
QRBI01000104.1	3300000	787	-1.11621
QRBI01000104.1	3400000	1372	-1.15311
QRBI01000104.1	3500000	1415	-0.795329
QRBI01000104.1	3600000	1258	-0.909755
QRBI01000104.1	3700000	1088	-0.722671
QRBI01000104.1	3800000	744	-0.453817
QRBI01000104.1	3900000	716	-0.537235
QRBI01000104.1	4000000	642	-0.661526
QRBI01000104.1	4100000	618	-0.355922
QRBI01000104.1	4200000	602	-0.617739
QRBI01000104.1	4300000	547	-0.600354
QRBI01000104.1	4400000	610	-1.09236
QRBI01000104.1	4500000	531	-0.430262
QRBI01000104.1	4600000	778	-0.139267
QRBI01000104.1	4700000	559	-0.0892314
QRBI01000104.1	4800000	682	-0.447131
QRBI01000104.1	4900000	516	-0.333764
QRBI01000104.1	5000000	494	-0.480299
QRBI01000104.1	5100000	692	-0.376052
QRBI01000104.1	5200000	698	-0.00855581
QRBI01000104.1	5300000	754	0.226943
QRBI01000104.1	5400000	667	0.00746999
QRBI01000104.1	5500000	830	-0.171307
QRBI01000104.1	5600000	837	-0.305693
QRBI01000104.1	5700000	793	-0.358198
QRBI01000104.1	5800000	616	-0.192014
QRBI01000104.1	5900000	341	-0.260924
QRBI01000104.1	6000000	529	-0.450213
QRBI01000104.1	6100000	572	-0.115007
QRBI01000104.1	6200000	635	-0.193672
QRBI01000104.1	6300000	686	-0.358212
QRBI01000104.1	6400000	639	-0.493821
QRBI01000104.1	6500000	565	-0.618374
QRBI01000104.1	6600000	665	-0.0238483
QRBI01000104.1	6700000	594	-0.348901
QRBI01000104.1	6800000	935	-0.550043
QRBI01000104.1	6900000	740	-0.784458
QRBI01000104.1	7000000	710	-0.197046
QRBI01000104.1	7100000	963	-0.388507
QRBI01000104.1	7200000	859	-0.677146
QRBI01000104.1	7300000	1334	-0.83643
QRBI01000104.1	7400000	1331	-0.775149
QRBI01000104.1	7500000	1076	-0.656769
QRBI01000104.1	7600000	1090	-0.532686
QRBI01000104.1	7700000	888	-0.818213
QRBI01000104.1	7800000	1140	-0.770139
QRBI01000104.1	7900000	1112	-1.13837
QRBI01000104.1	8000000	1181	-0.896919
QRBI01000104.1	8100000	990	-0.873342
QRBI01000104.1	8200000	927	-0.669945
QRBI01000104.1	8300000	947	-1.07111
QRBI01000104.1	8400000	740	-0.869911
QRBI01000104.1	8500000	654	-0.436118
QRBI01000104.1	8600000	726	-0.748164
QRBI01000104.1	8700000	1139	-0.866263
QRBI01000104.1	8800000	936	-0.595639
QRBI01000104.1	8900000	890	-0.653134
QRBI01000104.1	9000000	875	-0.386823
QRBI01000104.1	9100000	1055	-0.646326
QRBI01000104.1	9200000	815	-0.446433
QRBI01000104.1	9300000	774	-0.668959
QRBI01000104.1	9400000	617	-0.693181
QRBI01000104.1	9500000	593	-0.830577
QRBI01000104.1	9600000	810	-0.555515
QRBI01000104.1	9700000	797	-0.379812
QRBI01000104.1	9800000	1029	-0.820582
QRBI01000104.1	9900000	790	-0.742343
QRBI01000104.1	10000000	768	-1.09084
QRBI01000104.1	10100000	783	-1.08224
QRBI01000104.1	10200000	824	-0.789234
QRBI01000104.1	10300000	846	-0.617974
