CHROM	BIN_START	N_SNPS	TajimaD
QRBI01000104.1	14000000	678	-1.624
QRBI01000104.1	14100000	252	-1.43553
QRBI01000104.1	14200000	1070	-1.43345
QRBI01000104.1	14300000	1469	-1.69798
QRBI01000104.1	14400000	2182	-1.63913
QRBI01000104.1	14500000	1478	-1.59147
QRBI01000104.1	14600000	1434	-1.62733
QRBI01000104.1	14700000	1453	-1.23845
QRBI01000104.1	14800000	1340	-1.25474
QRBI01000104.1	14900000	966	-1.18654
QRBI01000104.1	15000000	960	-1.38576
QRBI01000104.1	15100000	1196	-1.46677
QRBI01000104.1	15200000	955	-1.34568
QRBI01000104.1	15300000	1148	-1.59591
QRBI01000104.1	15400000	1378	-1.28377
QRBI01000104.1	15500000	1338	-1.38373
QRBI01000104.1	15600000	1608	-1.122
QRBI01000104.1	15700000	1411	-1.20252
QRBI01000104.1	15800000	1523	-0.829988
QRBI01000104.1	15900000	1490	-1.02445
QRBI01000104.1	16000000	1558	-1.3452
QRBI01000104.1	16100000	1666	-1.26975
QRBI01000104.1	16200000	1433	-1.33899
QRBI01000104.1	16300000	1561	-1.3208
QRBI01000104.1	16400000	1440	-0.99379
QRBI01000104.1	16500000	1381	-0.812661
QRBI01000104.1	16600000	1282	-1.17578
QRBI01000104.1	16700000	1319	-1.06478
QRBI01000104.1	16800000	1291	-1.38327
QRBI01000104.1	16900000	1779	-0.917599
QRBI01000104.1	17000000	1350	-1.08368
QRBI01000104.1	17100000	1496	-1.13061
QRBI01000104.1	17200000	1538	-1.22425
QRBI01000104.1	17300000	1354	-0.94062
QRBI01000104.1	17400000	1720	-1.28993
QRBI01000104.1	17500000	1526	-1.19352
QRBI01000104.1	17600000	2003	-1.24684
QRBI01000104.1	17700000	1925	-1.02303
QRBI01000104.1	17800000	2418	-1.39712
QRBI01000104.1	17900000	2657	-1.157
QRBI01000104.1	18000000	2347	-1.24409
QRBI01000104.1	18100000	2080	-1.34866
QRBI01000104.1	18200000	2191	-1.31782
QRBI01000104.1	18300000	2148	-1.14199
QRBI01000104.1	18400000	1834	-1.17746
QRBI01000104.1	18500000	1970	-0.955142
QRBI01000104.1	18600000	1883	-1.30351
QRBI01000104.1	18700000	1771	-1.38175
QRBI01000104.1	18800000	2278	-1.13769
QRBI01000104.1	18900000	2684	-1.22231
QRBI01000104.1	19000000	2593	-1.385
QRBI01000104.1	19100000	2284	-1.32943
QRBI01000104.1	19200000	2385	-1.30388
QRBI01000104.1	19300000	1323	-1.48559
QRBI01000104.1	19400000	1530	-1.34831
QRBI01000104.1	19500000	1579	-1.30357
QRBI01000104.1	19600000	1464	-1.41418
QRBI01000104.1	19700000	1550	-1.31924
QRBI01000104.1	19800000	1767	-1.29292
QRBI01000104.1	19900000	2493	-1.08888
QRBI01000104.1	20000000	2107	-1.26485
QRBI01000104.1	20100000	1986	-0.965971
QRBI01000104.1	20200000	2082	-1.167
QRBI01000104.1	20300000	2401	-1.06544
QRBI01000104.1	20400000	2574	-1.27866
QRBI01000104.1	20500000	2651	-1.05461
QRBI01000104.1	20600000	2504	-1.13966
QRBI01000104.1	20700000	2706	-1.32287
QRBI01000104.1	20800000	2650	-1.1457
QRBI01000104.1	20900000	2528	-1.19427
QRBI01000104.1	21000000	2341	-1.35967
QRBI01000104.1	21100000	2289	-1.39847
QRBI01000104.1	21200000	2620	-1.32887
QRBI01000104.1	21300000	2516	-1.32042
QRBI01000104.1	21400000	2764	-1.15185
QRBI01000104.1	21500000	2458	-1.31742
QRBI01000104.1	21600000	2489	-1.24509
QRBI01000104.1	21700000	1600	-1.14188
QRBI01000104.1	21800000	2094	-1.14416
QRBI01000104.1	21900000	2358	-1.09353
QRBI01000104.1	22000000	2308	-1.13568
QRBI01000104.1	22100000	2608	-1.14503
QRBI01000104.1	22200000	2283	-1.35692
QRBI01000104.1	22300000	2507	-1.08821
QRBI01000104.1	22400000	2467	-1.26834
QRBI01000104.1	22500000	1194	-1.15572
QRBI01000104.1	22600000	2874	-0.948519
QRBI01000104.1	22700000	2545	-1.3266
QRBI01000104.1	22800000	2697	-1.21966
QRBI01000104.1	22900000	2299	-1.22754
QRBI01000104.1	23000000	2366	-1.09435
QRBI01000104.1	23100000	1994	-1.04485
QRBI01000104.1	23200000	2246	-1.28238
QRBI01000104.1	23300000	2523	-1.2874
QRBI01000104.1	23400000	2457	-1.56316
QRBI01000104.1	23500000	2163	-1.4775
QRBI01000104.1	23600000	2525	-1.41505
QRBI01000104.1	23700000	3014	-1.36459
QRBI01000104.1	23800000	2418	-1.24325
QRBI01000104.1	23900000	3067	-1.09887
QRBI01000104.1	24000000	2667	-1.31202
QRBI01000104.1	24100000	1869	-1.01235
QRBI01000104.1	24200000	2291	-1.19383
QRBI01000104.1	24300000	2542	-1.36236
QRBI01000104.1	24400000	2072	-1.08644
QRBI01000104.1	24500000	2579	-1.20004
QRBI01000104.1	24600000	2115	-1.19977
QRBI01000104.1	24700000	2100	-1.19527
QRBI01000104.1	24800000	1738	-1.44687
QRBI01000104.1	24900000	2279	-1.36442
QRBI01000104.1	25000000	2227	-1.31645
QRBI01000104.1	25100000	2299	-1.34977
QRBI01000104.1	25200000	2039	-1.32847
QRBI01000104.1	25300000	2308	-1.28026
QRBI01000104.1	25400000	2069	-1.14433
QRBI01000104.1	25500000	2761	-1.13876
QRBI01000104.1	25600000	3110	-0.922963
QRBI01000104.1	25700000	2871	-1.14509
QRBI01000104.1	25800000	3243	-1.08696
QRBI01000104.1	25900000	2896	-1.27555
QRBI01000104.1	26000000	2384	-0.979976
QRBI01000104.1	26100000	2747	-1.08431
QRBI01000104.1	26200000	2376	-1.14333
QRBI01000104.1	26300000	2149	-0.960985
QRBI01000104.1	26400000	2019	-0.915516
QRBI01000104.1	26500000	1602	-1.23545
QRBI01000104.1	26600000	1749	-1.13358
QRBI01000104.1	26700000	2090	-0.976389
QRBI01000104.1	26800000	1664	-1.14028
QRBI01000104.1	26900000	2063	-1.11574
QRBI01000104.1	27000000	1709	-1.14627
QRBI01000104.1	27100000	2185	-1.17515
QRBI01000104.1	27200000	2458	-0.910028
QRBI01000104.1	27300000	2620	-0.956036
QRBI01000104.1	27400000	3279	-1.10077
QRBI01000104.1	27500000	3151	-1.02312
QRBI01000104.1	27600000	2738	-0.941439
QRBI01000104.1	27700000	2424	-1.17579
QRBI01000104.1	27800000	2707	-0.998383
QRBI01000104.1	27900000	2649	-0.871948
QRBI01000104.1	28000000	2358	-1.02238
QRBI01000104.1	28100000	2476	-1.03566
QRBI01000104.1	28200000	2240	-0.770218
QRBI01000104.1	28300000	1890	-1.07637
QRBI01000104.1	28400000	2131	-1.09423
QRBI01000104.1	28500000	1957	-1.0266
QRBI01000104.1	28600000	2446	-1.0858
QRBI01000104.1	28700000	2491	-1.00538
QRBI01000104.1	28800000	2347	-1.19272
QRBI01000104.1	28900000	3025	-1.16276
QRBI01000104.1	29000000	2836	-1.34402
QRBI01000104.1	29100000	3714	-1.22432
QRBI01000104.1	29200000	3397	-1.21367
QRBI01000104.1	29300000	2954	-1.31982
QRBI01000104.1	29400000	3325	-1.20087
QRBI01000104.1	29500000	2591	-1.27168
QRBI01000104.1	29600000	3220	-1.16267
QRBI01000104.1	29700000	2741	-1.22933
QRBI01000104.1	29800000	2781	-1.23055
QRBI01000104.1	29900000	2997	-1.09642
QRBI01000104.1	30000000	2910	-1.11519
QRBI01000104.1	30100000	2523	-0.949948
QRBI01000104.1	30200000	2585	-1.15734
QRBI01000104.1	30300000	2500	-1.24875
QRBI01000104.1	30400000	2189	-1.24767
QRBI01000104.1	30500000	1796	-1.33612
QRBI01000104.1	30600000	1703	-1.03484
QRBI01000104.1	30700000	1709	-1.12731
QRBI01000104.1	30800000	1504	-1.08132
QRBI01000104.1	30900000	1831	-1.07523
QRBI01000104.1	31000000	1669	-1.11103
QRBI01000104.1	31100000	1524	-1.27677
QRBI01000104.1	31200000	1405	-1.30076
QRBI01000104.1	31300000	1485	-1.209
QRBI01000104.1	31400000	1779	-1.14416
QRBI01000104.1	31500000	1677	-1.23451
QRBI01000104.1	31600000	1648	-1.02394
QRBI01000104.1	31700000	740	-1.06538
QRBI01000104.1	31800000	1979	-1.4051
QRBI01000104.1	31900000	2536	-1.14964
QRBI01000104.1	32000000	2750	-1.05754
QRBI01000104.1	32100000	2603	-1.13079
QRBI01000104.1	32200000	2342	-1.15022
QRBI01000104.1	32300000	2422	-1.17908
QRBI01000104.1	32400000	2714	-1.07559
QRBI01000104.1	32500000	3091	-1.06276
QRBI01000104.1	32600000	2361	-1.30455
QRBI01000104.1	32700000	1997	-1.13601
QRBI01000104.1	32800000	1946	-1.53038
QRBI01000104.1	32900000	2864	-1.30509
QRBI01000104.1	33000000	2585	-0.839819
QRBI01000104.1	33100000	2515	-1.321
QRBI01000104.1	33200000	2693	-1.278
QRBI01000104.1	33300000	3292	-0.989889
QRBI01000104.1	33400000	2731	-1.08924
QRBI01000104.1	33500000	2736	-1.36538
QRBI01000104.1	33600000	2431	-1.19154
QRBI01000104.1	33700000	2693	-1.17236
QRBI01000104.1	33800000	3263	-1.16792
QRBI01000104.1	33900000	2503	-1.24998
QRBI01000104.1	34000000	2349	-1.34347
QRBI01000104.1	34100000	2713	-1.31956
QRBI01000104.1	34200000	3476	-1.2354
QRBI01000104.1	34300000	2615	-1.3593
QRBI01000104.1	34400000	2378	-1.26531
QRBI01000104.1	34500000	2705	-1.11513
QRBI01000104.1	34600000	2683	-1.1503
QRBI01000104.1	34700000	2207	-1.09209
QRBI01000104.1	34800000	2406	-1.29166
QRBI01000104.1	34900000	2896	-1.19747
QRBI01000104.1	35000000	2990	-1.11909
QRBI01000104.1	35100000	2927	-1.305
QRBI01000104.1	35200000	3188	-0.930336
QRBI01000104.1	35300000	2637	-0.95723
QRBI01000104.1	35400000	2688	-1.00179
QRBI01000104.1	35500000	2287	-1.31767
QRBI01000104.1	35600000	2785	-1.33117
QRBI01000104.1	35700000	2337	-1.26947
QRBI01000104.1	35800000	2263	-1.18039
QRBI01000104.1	35900000	2504	-1.29535
QRBI01000104.1	36000000	2589	-1.12285
QRBI01000104.1	36100000	2622	-1.29728
QRBI01000104.1	36200000	2390	-1.34747
QRBI01000104.1	36300000	2483	-1.18845
QRBI01000104.1	36400000	2910	-1.20629
QRBI01000104.1	36500000	2387	-1.10513
QRBI01000104.1	36600000	2404	-1.06474
QRBI01000104.1	36700000	2479	-1.17033
QRBI01000104.1	36800000	2426	-1.27434
QRBI01000104.1	36900000	3163	-0.958898
QRBI01000104.1	37000000	3146	-0.854481
QRBI01000104.1	37100000	3170	-1.02604
QRBI01000104.1	37200000	3056	-0.963364
QRBI01000104.1	37300000	2500	-1.15938
QRBI01000104.1	37400000	2863	-0.976914
QRBI01000104.1	37500000	3514	-1.19971
QRBI01000104.1	37600000	2997	-1.17432
QRBI01000104.1	37700000	2226	-1.36564
QRBI01000104.1	37800000	2427	-1.32336
QRBI01000104.1	37900000	2443	-1.3176
QRBI01000104.1	38000000	2913	-1.32673
QRBI01000104.1	38100000	2525	-1.29465
QRBI01000104.1	38200000	2352	-1.19021
QRBI01000104.1	38300000	1912	-1.20285
QRBI01000104.1	38400000	1453	-1.27004
QRBI01000104.1	38500000	1936	-1.13525
QRBI01000104.1	38600000	2657	-1.17695
QRBI01000104.1	38700000	2866	-1.10581
QRBI01000104.1	38800000	3145	-1.29089
QRBI01000104.1	38900000	3192	-1.23625
QRBI01000104.1	39000000	2857	-1.30558
QRBI01000104.1	39100000	2869	-1.19242
QRBI01000104.1	39200000	2910	-1.11821
QRBI01000104.1	39300000	2988	-0.967346
QRBI01000104.1	39400000	3142	-1.14325
QRBI01000104.1	39500000	2171	-1.05746
QRBI01000104.1	39600000	2953	-1.17894
QRBI01000104.1	39700000	3481	-0.98199
QRBI01000104.1	39800000	2665	-1.18083
QRBI01000104.1	39900000	2622	-1.21216
QRBI01000104.1	40000000	2724	-1.05259
QRBI01000104.1	40100000	2392	-0.96956
QRBI01000104.1	40200000	2578	-1.23123
QRBI01000104.1	40300000	3294	-0.94171
QRBI01000104.1	40400000	3322	-1.29117
QRBI01000104.1	40500000	3122	-1.10528
QRBI01000104.1	40600000	3318	-1.18293
QRBI01000104.1	40700000	3070	-1.08239
QRBI01000104.1	40800000	3343	-0.865005
QRBI01000104.1	40900000	2913	-1.04483
QRBI01000104.1	41000000	3020	-1.09302
QRBI01000104.1	41100000	2968	-0.949852
QRBI01000104.1	41200000	2457	-1.13578
QRBI01000104.1	41300000	2573	-1.36615
QRBI01000104.1	41400000	2628	-1.16899
QRBI01000104.1	41500000	2557	-1.01604
QRBI01000104.1	41600000	2566	-1.07133
QRBI01000104.1	41700000	2497	-0.968248
QRBI01000104.1	41800000	2473	-0.872789
QRBI01000104.1	41900000	2442	-0.980181
QRBI01000104.1	42000000	2711	-1.00897
QRBI01000104.1	42100000	2881	-1.07609
QRBI01000104.1	42200000	2659	-0.922578
QRBI01000104.1	42300000	2938	-0.803145
QRBI01000104.1	42400000	2654	-1.06871
QRBI01000104.1	42500000	2592	-1.17965
QRBI01000104.1	42600000	2586	-1.29141
QRBI01000104.1	42700000	2463	-1.42368
QRBI01000104.1	42800000	2524	-1.30588
QRBI01000104.1	42900000	3083	-1.17243
QRBI01000104.1	43000000	3089	-1.08191
QRBI01000104.1	43100000	2689	-1.14875
QRBI01000104.1	43200000	2894	-1.25622
QRBI01000104.1	43300000	3073	-1.095
QRBI01000104.1	43400000	3687	-1.03248
QRBI01000104.1	43500000	2583	-1.43897
QRBI01000104.1	43600000	2589	-1.26224
QRBI01000104.1	43700000	2585	-1.30996
QRBI01000104.1	43800000	2869	-1.06676
QRBI01000104.1	43900000	2836	-1.19516
QRBI01000104.1	44000000	2078	-1.15807
QRBI01000104.1	44100000	2371	-1.0784
QRBI01000104.1	44200000	2403	-1.13765
QRBI01000104.1	44300000	2338	-1.32911
QRBI01000104.1	44400000	2435	-1.27954
QRBI01000104.1	44500000	3260	-1.31889
QRBI01000104.1	44600000	3148	-1.25699
QRBI01000104.1	44700000	3453	-0.904721
QRBI01000104.1	44800000	2671	-0.948754
QRBI01000104.1	44900000	2892	-1.03293
QRBI01000104.1	45000000	2530	-1.15971
QRBI01000104.1	45100000	2556	-1.16268
QRBI01000104.1	45200000	2114	-1.11156
QRBI01000104.1	45300000	1984	-1.14415
QRBI01000104.1	45400000	2371	-1.22135
QRBI01000104.1	45500000	2424	-1.08374
QRBI01000104.1	45600000	2275	-1.35806
QRBI01000104.1	45700000	2337	-1.10032
QRBI01000104.1	45800000	2360	-1.24775
QRBI01000104.1	45900000	2336	-1.32231
QRBI01000104.1	46000000	1915	-1.18393
QRBI01000104.1	46100000	2372	-1.3522
QRBI01000104.1	46200000	2935	-1.29217
QRBI01000104.1	46300000	3315	-1.52233
QRBI01000104.1	46400000	3397	-1.42085
QRBI01000104.1	46500000	3456	-1.32232
QRBI01000104.1	46600000	3309	-1.14748
QRBI01000104.1	46700000	3332	-1.22152
QRBI01000104.1	46800000	2568	-1.29826
QRBI01000104.1	46900000	2730	-1.30487
QRBI01000104.1	47000000	2232	-1.30656
QRBI01000104.1	47100000	2336	-1.44709
QRBI01000104.1	47200000	2184	-1.29633
QRBI01000104.1	47300000	2240	-1.36452
QRBI01000104.1	47400000	2078	-1.50397
QRBI01000104.1	47500000	2164	-1.22071
QRBI01000104.1	47600000	3157	-1.38142
QRBI01000104.1	47700000	3026	-1.09768
QRBI01000104.1	47800000	3024	-1.12614
QRBI01000104.1	47900000	3364	-1.25626
QRBI01000104.1	48000000	2839	-1.06362
QRBI01000104.1	48100000	2893	-1.02334
QRBI01000104.1	48200000	3137	-1.07736
QRBI01000104.1	48300000	3033	-1.14935
QRBI01000104.1	48400000	3043	-1.30301
QRBI01000104.1	48500000	3577	-1.28213
QRBI01000104.1	48600000	2946	-1.36042
QRBI01000104.1	48700000	2864	-1.35266
QRBI01000104.1	48800000	2881	-1.27163
QRBI01000104.1	48900000	2834	-1.08468
QRBI01000104.1	49000000	3488	-1.03747
QRBI01000104.1	49100000	2954	-1.25057
QRBI01000104.1	49200000	3453	-1.21406
QRBI01000104.1	49300000	2607	-1.36328
QRBI01000104.1	49400000	2925	-1.0284
QRBI01000104.1	49500000	2931	-1.25363
QRBI01000104.1	49600000	2659	-1.1002
QRBI01000104.1	49700000	2869	-1.27668
QRBI01000104.1	49800000	2872	-1.27639
QRBI01000104.1	49900000	2896	-1.31616
QRBI01000104.1	50000000	2937	-1.09783
QRBI01000104.1	50100000	3094	-1.01426
QRBI01000104.1	50200000	3039	-1.10878
QRBI01000104.1	50300000	2728	-1.31687
QRBI01000104.1	50400000	3008	-1.2361
QRBI01000104.1	50500000	2499	-1.33791
QRBI01000104.1	50600000	2812	-1.28653
QRBI01000104.1	50700000	2967	-1.14824
QRBI01000104.1	50800000	3287	-1.34797
QRBI01000104.1	50900000	3058	-1.4297
QRBI01000104.1	51000000	3076	-1.44665
QRBI01000104.1	51100000	3345	-1.28018
QRBI01000104.1	51200000	3401	-1.25004
QRBI01000104.1	51300000	3147	-1.1182
QRBI01000104.1	51400000	2976	-1.27186
QRBI01000104.1	51500000	3100	-1.19472
QRBI01000104.1	51600000	3206	-1.07863
QRBI01000104.1	51700000	2988	-1.48698
QRBI01000104.1	51800000	2881	-1.39279
QRBI01000104.1	51900000	3055	-1.26697
QRBI01000104.1	52000000	2940	-1.27949
QRBI01000104.1	52100000	2716	-1.24781
QRBI01000104.1	52200000	2755	-1.17001
QRBI01000104.1	52300000	3061	-1.18255
QRBI01000104.1	52400000	3723	-1.29853
QRBI01000104.1	52500000	3726	-1.22492
QRBI01000104.1	52600000	2540	-1.10334
QRBI01000104.1	52700000	2995	-1.32214
QRBI01000104.1	52800000	3261	-1.24156
QRBI01000104.1	52900000	2832	-1.31723
QRBI01000104.1	53000000	3619	-1.2899
QRBI01000104.1	53100000	3132	-1.366
QRBI01000104.1	53200000	3331	-1.28953
QRBI01000104.1	53300000	3240	-1.2105
QRBI01000104.1	53400000	3315	-1.14833
QRBI01000104.1	53500000	3042	-1.23684
QRBI01000104.1	53600000	2667	-1.38751
QRBI01000104.1	53700000	3128	-1.08136
QRBI01000104.1	53800000	2923	-1.30331
QRBI01000104.1	53900000	3139	-1.20986
QRBI01000104.1	54000000	3288	-1.14853
QRBI01000104.1	54100000	3513	-1.24183
QRBI01000104.1	54200000	2373	-1.15376
QRBI01000104.1	54300000	2821	-1.10147
QRBI01000104.1	54400000	2446	-1.28769
QRBI01000104.1	54500000	2204	-1.40133
QRBI01000104.1	54600000	2291	-1.366
QRBI01000104.1	54700000	3145	-1.00549
QRBI01000104.1	54800000	3257	-1.06105
QRBI01000104.1	54900000	2855	-1.19801
QRBI01000104.1	55000000	2581	-1.25771
QRBI01000104.1	55100000	2637	-1.11749
QRBI01000104.1	55200000	2345	-1.14564
QRBI01000104.1	55300000	2679	-1.25041
QRBI01000104.1	55400000	2383	-1.08674
QRBI01000104.1	55500000	2290	-1.31162
QRBI01000104.1	55600000	2476	-1.14887
QRBI01000104.1	55700000	2408	-1.35605
QRBI01000104.1	55800000	2659	-1.24952
QRBI01000104.1	55900000	2484	-1.22527
QRBI01000104.1	56000000	2563	-1.24957
QRBI01000104.1	56100000	2710	-1.11954
QRBI01000104.1	56200000	1889	-0.906007
QRBI01000104.1	56300000	2659	-0.968743
QRBI01000104.1	56400000	2727	-1.07155
QRBI01000104.1	56500000	2421	-1.03085
QRBI01000104.1	56600000	2102	-0.983365
QRBI01000104.1	56700000	2647	-1.09653
QRBI01000104.1	56800000	2144	-1.25856
QRBI01000104.1	56900000	2603	-1.18448
QRBI01000104.1	57000000	2639	-0.96873
QRBI01000104.1	57100000	2515	-1.10073
QRBI01000104.1	57200000	2512	-1.17522
QRBI01000104.1	57300000	2100	-1.16921
QRBI01000104.1	57400000	2346	-1.14017
QRBI01000104.1	57500000	2415	-1.33539
QRBI01000104.1	57600000	2885	-0.958684
QRBI01000104.1	57700000	2256	-1.22615
QRBI01000104.1	57800000	2450	-1.18369
QRBI01000104.1	57900000	2023	-1.06746
QRBI01000104.1	58000000	2163	-0.717184
QRBI01000104.1	58100000	2408	-0.884305
QRBI01000104.1	58200000	2330	-0.953951
QRBI01000104.1	58300000	2034	-0.904423
QRBI01000104.1	58400000	2035	-0.970025
QRBI01000104.1	58500000	2615	-1.04647
QRBI01000104.1	58600000	2610	-1.13501
QRBI01000104.1	58700000	2238	-1.1148
QRBI01000104.1	58800000	2649	-1.05555
QRBI01000104.1	58900000	2666	-1.14453
QRBI01000104.1	59000000	2836	-1.10774
QRBI01000104.1	59100000	2838	-1.30299
QRBI01000104.1	59200000	2766	-1.10409
QRBI01000104.1	59300000	3304	-1.19979
QRBI01000104.1	59400000	3296	-1.19454
QRBI01000104.1	59500000	3319	-0.924472
QRBI01000104.1	59600000	1690	-1.06212
QRBI01000104.1	59700000	1806	-0.964522
QRBI01000104.1	59800000	1796	-1.08304
QRBI01000104.1	59900000	2358	-1.21915
QRBI01000104.1	60000000	1570	-1.54235
QRBI01000104.1	60100000	1882	-1.57663
QRBI01000104.1	60200000	2186	-1.35173
QRBI01000104.1	60300000	2445	-1.23571
QRBI01000104.1	60400000	2643	-1.44427
QRBI01000104.1	60500000	2809	-1.40287
QRBI01000104.1	60600000	2503	-1.46851
QRBI01000104.1	60700000	2860	-1.13182
QRBI01000104.1	60800000	2833	-0.871091
QRBI01000104.1	60900000	3424	-1.04765
QRBI01000104.1	61000000	2858	-1.04465
QRBI01000104.1	61100000	3597	-1.06276
QRBI01000104.1	61200000	3244	-1.25536
QRBI01000104.1	61300000	2733	-1.31534
QRBI01000104.1	61400000	3511	-1.19764
QRBI01000104.1	61500000	3654	-1.18913
QRBI01000104.1	61600000	3472	-1.13403
QRBI01000104.1	61700000	3251	-1.16435
QRBI01000104.1	61800000	2531	-1.25193
QRBI01000104.1	61900000	2380	-1.42638
QRBI01000104.1	62000000	3138	-1.24866
QRBI01000104.1	62100000	2236	-1.27342
QRBI01000104.1	62200000	2846	-1.04159
QRBI01000104.1	62300000	3099	-1.16492
QRBI01000104.1	62400000	3048	-1.21143
QRBI01000104.1	62500000	2943	-1.15806
QRBI01000104.1	62600000	2931	-0.980775
QRBI01000104.1	62700000	2890	-1.20867
QRBI01000104.1	62800000	3405	-1.26313
QRBI01000104.1	62900000	2926	-1.20769
QRBI01000104.1	63000000	3176	-1.17789
QRBI01000104.1	63100000	2946	-1.15025
QRBI01000104.1	63200000	2850	-1.12407
QRBI01000104.1	63300000	2505	-1.20137
QRBI01000104.1	63400000	2401	-1.28213
QRBI01000104.1	63500000	2802	-1.19671
QRBI01000104.1	63600000	2919	-1.15954
QRBI01000104.1	63700000	2230	-1.25207
QRBI01000104.1	63800000	2341	-1.34247
QRBI01000104.1	63900000	2350	-1.22983
QRBI01000104.1	64000000	1743	-1.45707
QRBI01000104.1	64100000	2405	-1.09413
QRBI01000104.1	64200000	2438	-1.20236
QRBI01000104.1	64300000	2442	-1.31366
QRBI01000104.1	64400000	1991	-1.13122
QRBI01000104.1	64500000	2088	-1.10044
QRBI01000104.1	64600000	2607	-1.36289
QRBI01000104.1	64700000	2196	-1.26335
QRBI01000104.1	64800000	2183	-1.22259
QRBI01000104.1	64900000	1953	-1.1006
QRBI01000104.1	65000000	2104	-1.20322
QRBI01000104.1	65100000	2418	-1.15512
QRBI01000104.1	65200000	2445	-1.25275
QRBI01000104.1	65300000	2048	-1.17902
QRBI01000104.1	65400000	2629	-1.17562
QRBI01000104.1	65500000	3026	-1.29016
QRBI01000104.1	65600000	3272	-1.10214
QRBI01000104.1	65700000	3198	-1.36161
QRBI01000104.1	65800000	3587	-0.995641
QRBI01000104.1	65900000	2842	-1.19552
QRBI01000104.1	66000000	3030	-1.4236
QRBI01000104.1	66100000	3274	-1.34444
QRBI01000104.1	66200000	3359	-1.24355
QRBI01000104.1	66300000	2996	-1.3136
QRBI01000104.1	66400000	2938	-1.18681
QRBI01000104.1	66500000	2997	-1.33502
QRBI01000104.1	66600000	2446	-1.07844
QRBI01000104.1	66700000	2588	-1.37522
QRBI01000104.1	66800000	3412	-1.21558
QRBI01000104.1	66900000	2946	-1.18987
QRBI01000104.1	67000000	3619	-1.31228
QRBI01000104.1	67100000	3009	-1.12881
QRBI01000104.1	67200000	2831	-1.26582
QRBI01000104.1	67300000	3317	-1.14169
QRBI01000104.1	67400000	2991	-1.13588
QRBI01000104.1	67500000	2975	-1.2667
QRBI01000104.1	67600000	2931	-1.04841
QRBI01000104.1	67700000	2390	-1.29979
QRBI01000104.1	67800000	2970	-1.17088
QRBI01000104.1	67900000	2575	-1.24531
QRBI01000104.1	68000000	2403	-1.2745
QRBI01000104.1	68100000	2612	-1.12694
QRBI01000104.1	68200000	2629	-1.26705
QRBI01000104.1	68300000	2755	-1.25469
QRBI01000104.1	68400000	2745	-1.35331
QRBI01000104.1	68500000	2601	-1.21889
QRBI01000104.1	68600000	3014	-1.13637
QRBI01000104.1	68700000	2682	-1.06692
QRBI01000104.1	68800000	3220	-1.0759
QRBI01000104.1	68900000	2856	-1.24382
QRBI01000104.1	69000000	2342	-1.16283
QRBI01000104.1	69100000	2550	-1.28343
QRBI01000104.1	69200000	2348	-1.19901
QRBI01000104.1	69300000	2642	-1.01215
QRBI01000104.1	69400000	2488	-1.18336
QRBI01000104.1	69500000	2452	-1.06047
QRBI01000104.1	69600000	2386	-1.04253
QRBI01000104.1	69700000	2312	-0.99906
QRBI01000104.1	69800000	1904	-0.904617
QRBI01000104.1	69900000	2731	-1.11818
QRBI01000104.1	70000000	2764	-0.998569
QRBI01000104.1	70100000	2910	-1.04986
QRBI01000104.1	70200000	2104	-0.821635
QRBI01000104.1	70300000	2280	-0.970341
QRBI01000104.1	70400000	2395	-1.0328
QRBI01000104.1	70500000	2431	-0.972602
QRBI01000104.1	70600000	2722	-1.03087
QRBI01000104.1	70700000	2973	-1.1828
QRBI01000104.1	70800000	2437	-1.24456
QRBI01000104.1	70900000	2684	-1.34013
QRBI01000104.1	71000000	2962	-1.38933
QRBI01000104.1	71100000	2612	-1.3204
QRBI01000104.1	71200000	2714	-1.33202
QRBI01000104.1	71300000	2255	-1.08578
QRBI01000104.1	71400000	3106	-1.20444
QRBI01000104.1	71500000	2637	-1.11642
QRBI01000104.1	71600000	2534	-0.945065
QRBI01000104.1	71700000	3012	-1.14152
QRBI01000104.1	71800000	2937	-1.16002
QRBI01000104.1	71900000	2310	-1.2709
QRBI01000104.1	72000000	3142	-0.99235
QRBI01000104.1	72100000	2472	-1.30284
QRBI01000104.1	72200000	2878	-1.12916
QRBI01000104.1	72300000	2931	-1.26402
QRBI01000104.1	72400000	2948	-1.16656
QRBI01000104.1	72500000	2892	-1.31984
QRBI01000104.1	72600000	3020	-0.996494
QRBI01000104.1	72700000	3066	-0.972643
QRBI01000104.1	72800000	2852	-1.06453
QRBI01000104.1	72900000	3267	-1.00962
QRBI01000104.1	73000000	2705	-1.19771
QRBI01000104.1	73100000	2957	-1.16954
QRBI01000104.1	73200000	2679	-0.968801
QRBI01000104.1	73300000	2744	-1.11307
QRBI01000104.1	73400000	2676	-1.29176
QRBI01000104.1	73500000	3225	-1.17653
QRBI01000104.1	73600000	3122	-1.19778
QRBI01000104.1	73700000	2996	-1.0811
QRBI01000104.1	73800000	3313	-1.15511
QRBI01000104.1	73900000	3304	-1.40181
QRBI01000104.1	74000000	2907	-1.29468
QRBI01000104.1	74100000	2811	-1.16385
QRBI01000104.1	74200000	3318	-0.989459
QRBI01000104.1	74300000	2696	-1.06418
QRBI01000104.1	74400000	2933	-1.33772
QRBI01000104.1	74500000	2646	-1.26323
QRBI01000104.1	74600000	2905	-1.21343
QRBI01000104.1	74700000	2736	-1.23297
