CHROM	BIN_START	N_SNPS	TajimaD
QRBI01000123.1	53300000	1394	-0.996079
QRBI01000123.1	53400000	1536	-0.910171
QRBI01000123.1	53500000	1292	-0.867784
QRBI01000123.1	53600000	847	-0.552168
QRBI01000123.1	53700000	805	-1.2308
QRBI01000123.1	53800000	1101	-0.828205
QRBI01000123.1	53900000	953	-0.682533
QRBI01000123.1	54000000	1182	-0.172863
QRBI01000123.1	54100000	769	-0.235566
QRBI01000123.1	54200000	1133	-1.12751
QRBI01000123.1	54300000	818	-0.68852
QRBI01000123.1	54400000	606	-0.648709
QRBI01000123.1	54500000	499	-0.991459
QRBI01000123.1	54600000	812	-1.07687
QRBI01000123.1	54700000	527	-0.800909
QRBI01000123.1	54800000	453	-0.324319
QRBI01000123.1	54900000	421	-1.79036
QRBI01000123.1	55000000	355	-1.77383
QRBI01000123.1	55100000	328	-2.10669
QRBI01000123.1	55200000	336	-2.13778
QRBI01000123.1	55300000	286	-2.07124
QRBI01000123.1	55400000	173	-1.73071
QRBI01000104.1	0	1424	-1.08746
QRBI01000104.1	100000	3314	-1.14465
QRBI01000104.1	200000	2717	-1.05424
QRBI01000104.1	300000	1081	-0.710507
QRBI01000104.1	400000	3007	-1.26816
QRBI01000104.1	500000	3991	-1.31072
QRBI01000104.1	600000	4370	-1.2294
QRBI01000104.1	700000	4176	-1.26772
QRBI01000104.1	800000	4205	-1.19595
QRBI01000104.1	900000	4683	-1.19816
QRBI01000104.1	1000000	4545	-1.19846
QRBI01000104.1	1100000	3542	-1.29652
QRBI01000104.1	1200000	3753	-1.21797
QRBI01000104.1	1300000	3989	-1.149
QRBI01000104.1	1400000	3956	-1.25753
QRBI01000104.1	1500000	3544	-1.33622
QRBI01000104.1	1600000	3620	-1.41526
QRBI01000104.1	1700000	3203	-1.16175
QRBI01000104.1	1800000	2921	-1.35771
QRBI01000104.1	1900000	2536	-1.17559
QRBI01000104.1	2000000	2792	-1.20285
QRBI01000104.1	2100000	2146	-1.21479
QRBI01000104.1	2200000	2287	-1.29093
QRBI01000104.1	2300000	2578	-1.3144
QRBI01000104.1	2400000	2546	-1.18349
QRBI01000104.1	2500000	2409	-1.06457
QRBI01000104.1	2600000	2343	-1.2039
QRBI01000104.1	2700000	2498	-1.01984
QRBI01000104.1	2800000	2382	-1.45799
QRBI01000104.1	2900000	2286	-1.15461
QRBI01000104.1	3000000	1864	-1.62538
QRBI01000104.1	3100000	2355	-1.76864
QRBI01000104.1	3200000	1895	-2.02211
QRBI01000104.1	3300000	1515	-1.71644
QRBI01000104.1	3400000	2617	-1.72053
QRBI01000104.1	3500000	2948	-1.5533
QRBI01000104.1	3600000	2437	-1.55167
QRBI01000104.1	3700000	2094	-1.41374
QRBI01000104.1	3800000	1587	-1.32743
QRBI01000104.1	3900000	1692	-1.52109
QRBI01000104.1	4000000	1608	-1.69509
QRBI01000104.1	4100000	1339	-1.734
QRBI01000104.1	4200000	1300	-1.70653
QRBI01000104.1	4300000	1220	-1.7111
QRBI01000104.1	4400000	1319	-1.75238
QRBI01000104.1	4500000	1424	-1.78683
QRBI01000104.1	4600000	1857	-1.36661
QRBI01000104.1	4700000	1613	-1.48362
QRBI01000104.1	4800000	1488	-1.5109
QRBI01000104.1	4900000	1156	-1.89141
QRBI01000104.1	5000000	1233	-1.86485
QRBI01000104.1	5100000	1623	-1.43006
QRBI01000104.1	5200000	1381	-1.11551
QRBI01000104.1	5300000	1559	-0.97442
QRBI01000104.1	5400000	1379	-1.15795
QRBI01000104.1	5500000	1678	-1.20796
QRBI01000104.1	5600000	1598	-1.13719
QRBI01000104.1	5700000	1466	-0.881215
QRBI01000104.1	5800000	1438	-1.1817
QRBI01000104.1	5900000	775	-1.45146
QRBI01000104.1	6000000	1191	-1.42204
QRBI01000104.1	6100000	1414	-1.23219
QRBI01000104.1	6200000	1398	-1.02418
QRBI01000104.1	6300000	1545	-1.46709
QRBI01000104.1	6400000	1503	-1.66564
QRBI01000104.1	6500000	1154	-1.65753
QRBI01000104.1	6600000	1623	-1.47918
QRBI01000104.1	6700000	1508	-1.62628
QRBI01000104.1	6800000	1776	-1.4161
QRBI01000104.1	6900000	1532	-1.74617
QRBI01000104.1	7000000	1713	-1.5081
QRBI01000104.1	7100000	2153	-1.53245
QRBI01000104.1	7200000	1788	-1.56242
QRBI01000104.1	7300000	2623	-1.57531
QRBI01000104.1	7400000	2550	-1.4791
QRBI01000104.1	7500000	2170	-1.50914
QRBI01000104.1	7600000	2212	-1.41166
QRBI01000104.1	7700000	1708	-1.50959
QRBI01000104.1	7800000	2182	-1.47826
QRBI01000104.1	7900000	2113	-1.6623
QRBI01000104.1	8000000	2037	-1.39785
QRBI01000104.1	8100000	2022	-1.63192
QRBI01000104.1	8200000	1768	-1.35354
QRBI01000104.1	8300000	1832	-1.7161
QRBI01000104.1	8400000	1633	-1.78909
QRBI01000104.1	8500000	1316	-1.37326
QRBI01000104.1	8600000	1421	-1.39371
QRBI01000104.1	8700000	2041	-1.51889
QRBI01000104.1	8800000	2071	-1.55709
QRBI01000104.1	8900000	1893	-1.66773
QRBI01000104.1	9000000	1919	-1.49188
QRBI01000104.1	9100000	2230	-1.58151
QRBI01000104.1	9200000	1916	-1.64452
QRBI01000104.1	9300000	1809	-1.65861
QRBI01000104.1	9400000	1430	-1.71847
QRBI01000104.1	9500000	1502	-1.74693
QRBI01000104.1	9600000	1931	-1.63529
QRBI01000104.1	9700000	1959	-1.67289
QRBI01000104.1	9800000	2400	-1.87626
QRBI01000104.1	9900000	1932	-1.81723
QRBI01000104.1	10000000	1658	-1.78754
QRBI01000104.1	10100000	1665	-1.95199
QRBI01000104.1	10200000	1895	-1.8388
QRBI01000104.1	10300000	1901	-1.72336
QRBI01000104.1	10400000	1818	-1.57921
QRBI01000104.1	10500000	1843	-1.65029
QRBI01000104.1	10600000	1559	-1.72748
QRBI01000104.1	10700000	1991	-1.60593
QRBI01000104.1	10800000	1670	-1.75193
QRBI01000104.1	10900000	1910	-1.6199
QRBI01000104.1	11000000	2172	-1.65532
QRBI01000104.1	11100000	2869	-1.5721
QRBI01000104.1	11200000	2206	-1.63102
QRBI01000104.1	11300000	2349	-1.44791
QRBI01000104.1	11400000	2475	-1.54913
QRBI01000104.1	11500000	2201	-1.53622
QRBI01000104.1	11600000	2026	-1.6975
QRBI01000104.1	11700000	1775	-1.64318
QRBI01000104.1	11800000	2479	-1.75554
QRBI01000104.1	11900000	2589	-1.70917
QRBI01000104.1	12000000	2231	-1.50711
QRBI01000104.1	12100000	1861	-1.49228
QRBI01000104.1	12200000	2096	-1.64717
QRBI01000104.1	12300000	2021	-1.82154
QRBI01000104.1	12400000	2194	-1.67404
QRBI01000104.1	12500000	2113	-1.49827
QRBI01000104.1	12600000	2382	-1.655
QRBI01000104.1	12700000	2406	-1.72079
QRBI01000104.1	12800000	2163	-1.7739
QRBI01000104.1	12900000	2019	-1.56826
QRBI01000104.1	13000000	2314	-1.66294
QRBI01000104.1	13100000	2156	-1.51829
QRBI01000104.1	13200000	2521	-1.46684
QRBI01000104.1	13300000	2194	-1.69781
QRBI01000104.1	13400000	1956	-1.52186
QRBI01000104.1	13500000	1915	-1.47908
QRBI01000104.1	13600000	2081	-1.56812
QRBI01000104.1	13700000	1612	-1.68655
QRBI01000104.1	13800000	2515	-1.71634
QRBI01000104.1	13900000	2112	-1.66373
QRBI01000104.1	14000000	744	-1.72388
QRBI01000104.1	14100000	323	-1.6682
QRBI01000104.1	14200000	1032	-1.24307
QRBI01000104.1	14300000	1509	-1.68929
QRBI01000104.1	14400000	2369	-1.69851
QRBI01000104.1	14500000	1475	-1.61872
QRBI01000104.1	14600000	1472	-1.68315
QRBI01000104.1	14700000	1509	-1.45804
QRBI01000104.1	14800000	1417	-1.35981
QRBI01000104.1	14900000	1047	-1.32132
QRBI01000104.1	15000000	1081	-1.60575
QRBI01000104.1	15100000	1268	-1.37038
QRBI01000104.1	15200000	1064	-1.58056
QRBI01000104.1	15300000	1299	-1.75595
QRBI01000104.1	15400000	1381	-1.40475
QRBI01000104.1	15500000	1443	-1.56472
QRBI01000104.1	15600000	1684	-1.19333
QRBI01000104.1	15700000	1409	-1.27663
QRBI01000104.1	15800000	1662	-1.03494
QRBI01000104.1	15900000	1561	-1.16145
QRBI01000104.1	16000000	1588	-1.42008
QRBI01000104.1	16100000	1761	-1.32239
QRBI01000104.1	16200000	1503	-1.51602
QRBI01000104.1	16300000	1641	-1.54536
QRBI01000104.1	16400000	1699	-1.33786
QRBI01000104.1	16500000	1567	-1.13509
QRBI01000104.1	16600000	1588	-1.34295
QRBI01000104.1	16700000	1623	-1.13115
QRBI01000104.1	16800000	1440	-1.70265
QRBI01000104.1	16900000	2090	-1.32409
QRBI01000104.1	17000000	1629	-1.35737
QRBI01000104.1	17100000	1662	-1.26995
QRBI01000104.1	17200000	1734	-1.45025
QRBI01000104.1	17300000	1468	-1.22263
QRBI01000104.1	17400000	1824	-1.46432
QRBI01000104.1	17500000	1793	-1.55978
QRBI01000104.1	17600000	2202	-1.39676
QRBI01000104.1	17700000	1979	-1.23531
QRBI01000104.1	17800000	2541	-1.4982
QRBI01000104.1	17900000	3044	-1.41621
QRBI01000104.1	18000000	2628	-1.44707
QRBI01000104.1	18100000	2342	-1.58276
QRBI01000104.1	18200000	2486	-1.50896
QRBI01000104.1	18300000	2339	-1.26651
QRBI01000104.1	18400000	2004	-1.35664
QRBI01000104.1	18500000	2113	-1.0833
QRBI01000104.1	18600000	1990	-1.39901
QRBI01000104.1	18700000	1845	-1.46913
QRBI01000104.1	18800000	2462	-1.29125
QRBI01000104.1	18900000	2797	-1.31994
QRBI01000104.1	19000000	2725	-1.39752
QRBI01000104.1	19100000	2462	-1.4106
QRBI01000104.1	19200000	2571	-1.38498
QRBI01000104.1	19300000	1450	-1.66862
QRBI01000104.1	19400000	1597	-1.51641
QRBI01000104.1	19500000	1761	-1.47042
QRBI01000104.1	19600000	1563	-1.52478
QRBI01000104.1	19700000	1712	-1.48092
QRBI01000104.1	19800000	1941	-1.5431
QRBI01000104.1	19900000	2905	-1.33114
QRBI01000104.1	20000000	2325	-1.39492
QRBI01000104.1	20100000	2073	-1.06832
QRBI01000104.1	20200000	2164	-1.18831
QRBI01000104.1	20300000	2515	-1.18254
QRBI01000104.1	20400000	2706	-1.37001
QRBI01000104.1	20500000	2906	-1.30097
QRBI01000104.1	20600000	2693	-1.28884
QRBI01000104.1	20700000	2843	-1.45565
QRBI01000104.1	20800000	2804	-1.25021
QRBI01000104.1	20900000	2753	-1.37206
QRBI01000104.1	21000000	2627	-1.54223
QRBI01000104.1	21100000	2486	-1.51606
QRBI01000104.1	21200000	2863	-1.50201
QRBI01000104.1	21300000	2791	-1.45272
QRBI01000104.1	21400000	3100	-1.33852
QRBI01000104.1	21500000	2712	-1.53597
QRBI01000104.1	21600000	2755	-1.41712
QRBI01000104.1	21700000	1944	-1.486
QRBI01000104.1	21800000	2366	-1.34457
QRBI01000104.1	21900000	2565	-1.25625
QRBI01000104.1	22000000	2542	-1.31575
QRBI01000104.1	22100000	2820	-1.27373
QRBI01000104.1	22200000	2597	-1.53542
QRBI01000104.1	22300000	2763	-1.23529
QRBI01000104.1	22400000	2710	-1.41864
QRBI01000104.1	22500000	1354	-1.36427
QRBI01000104.1	22600000	3217	-1.1733
QRBI01000104.1	22700000	2835	-1.55717
QRBI01000104.1	22800000	2939	-1.32593
QRBI01000104.1	22900000	2508	-1.31336
QRBI01000104.1	23000000	2591	-1.3055
QRBI01000104.1	23100000	2250	-1.28067
QRBI01000104.1	23200000	2508	-1.52884
QRBI01000104.1	23300000	2772	-1.42864
QRBI01000104.1	23400000	2754	-1.76527
QRBI01000104.1	23500000	2194	-1.51743
QRBI01000104.1	23600000	2825	-1.57374
QRBI01000104.1	23700000	3126	-1.38716
QRBI01000104.1	23800000	2661	-1.35541
QRBI01000104.1	23900000	3365	-1.26348
QRBI01000104.1	24000000	2990	-1.51634
QRBI01000104.1	24100000	2075	-1.28038
QRBI01000104.1	24200000	2541	-1.3644
QRBI01000104.1	24300000	2746	-1.51314
QRBI01000104.1	24400000	2212	-1.24674
QRBI01000104.1	24500000	2776	-1.33037
QRBI01000104.1	24600000	2272	-1.32494
QRBI01000104.1	24700000	2276	-1.30464
QRBI01000104.1	24800000	1844	-1.51545
QRBI01000104.1	24900000	2366	-1.45691
QRBI01000104.1	25000000	2345	-1.47743
QRBI01000104.1	25100000	2427	-1.44865
QRBI01000104.1	25200000	2188	-1.42513
QRBI01000104.1	25300000	2443	-1.43581
QRBI01000104.1	25400000	2374	-1.46242
QRBI01000104.1	25500000	2903	-1.26365
QRBI01000104.1	25600000	3286	-1.0395
QRBI01000104.1	25700000	3064	-1.26482
QRBI01000104.1	25800000	3545	-1.33294
QRBI01000104.1	25900000	2992	-1.2731
QRBI01000104.1	26000000	2622	-1.17467
QRBI01000104.1	26100000	2772	-1.08921
QRBI01000104.1	26200000	2590	-1.33519
QRBI01000104.1	26300000	2500	-1.29453
QRBI01000104.1	26400000	2251	-1.18083
QRBI01000104.1	26500000	1813	-1.31049
QRBI01000104.1	26600000	1899	-1.36848
QRBI01000104.1	26700000	2470	-1.28592
QRBI01000104.1	26800000	1811	-1.32273
QRBI01000104.1	26900000	2208	-1.25669
QRBI01000104.1	27000000	1873	-1.2148
QRBI01000104.1	27100000	2395	-1.33828
QRBI01000104.1	27200000	2787	-1.10873
QRBI01000104.1	27300000	2891	-1.11811
QRBI01000104.1	27400000	3547	-1.24618
QRBI01000104.1	27500000	3320	-1.20601
QRBI01000104.1	27600000	2904	-1.09527
QRBI01000104.1	27700000	2545	-1.26406
QRBI01000104.1	27800000	2962	-1.21293
QRBI01000104.1	27900000	2864	-1.12676
QRBI01000104.1	28000000	2499	-1.17458
QRBI01000104.1	28100000	2565	-1.08817
QRBI01000104.1	28200000	2483	-1.06748
QRBI01000104.1	28300000	2015	-1.25189
QRBI01000104.1	28400000	2199	-1.12282
QRBI01000104.1	28500000	2177	-1.09637
QRBI01000104.1	28600000	2571	-1.17194
QRBI01000104.1	28700000	2696	-1.19554
QRBI01000104.1	28800000	2505	-1.30721
QRBI01000104.1	28900000	3267	-1.26002
QRBI01000104.1	29000000	3015	-1.42898
QRBI01000104.1	29100000	3788	-1.24677
QRBI01000104.1	29200000	3526	-1.29802
QRBI01000104.1	29300000	3250	-1.46462
QRBI01000104.1	29400000	3532	-1.29331
QRBI01000104.1	29500000	2846	-1.38362
QRBI01000104.1	29600000	3448	-1.33234
QRBI01000104.1	29700000	3067	-1.39401
QRBI01000104.1	29800000	3018	-1.38855
QRBI01000104.1	29900000	3051	-1.13066
QRBI01000104.1	30000000	2942	-1.17741
QRBI01000104.1	30100000	2839	-1.15379
QRBI01000104.1	30200000	2771	-1.3422
QRBI01000104.1	30300000	2619	-1.28981
QRBI01000104.1	30400000	2203	-1.25773
QRBI01000104.1	30500000	1793	-1.33649
QRBI01000104.1	30600000	1742	-1.11012
QRBI01000104.1	30700000	1766	-1.15777
QRBI01000104.1	30800000	1518	-1.11867
QRBI01000104.1	30900000	1897	-1.11996
QRBI01000104.1	31000000	1764	-1.21172
QRBI01000104.1	31100000	1556	-1.46593
QRBI01000104.1	31200000	1517	-1.43637
QRBI01000104.1	31300000	1584	-1.35086
QRBI01000104.1	31400000	1874	-1.21711
QRBI01000104.1	31500000	1779	-1.34961
QRBI01000104.1	31600000	1714	-1.10407
QRBI01000104.1	31700000	820	-1.30888
QRBI01000104.1	31800000	2025	-1.4681
QRBI01000104.1	31900000	2641	-1.22969
QRBI01000104.1	32000000	2947	-1.24219
QRBI01000104.1	32100000	2888	-1.21814
QRBI01000104.1	32200000	2529	-1.2108
QRBI01000104.1	32300000	2621	-1.32278
QRBI01000104.1	32400000	3046	-1.29016
QRBI01000104.1	32500000	3432	-1.26309
QRBI01000104.1	32600000	2594	-1.49471
QRBI01000104.1	32700000	2150	-1.23012
QRBI01000104.1	32800000	2077	-1.61031
QRBI01000104.1	32900000	2884	-1.30825
QRBI01000104.1	33000000	2873	-1.04952
QRBI01000104.1	33100000	2837	-1.51136
QRBI01000104.1	33200000	3075	-1.44483
QRBI01000104.1	33300000	3552	-1.07448
QRBI01000104.1	33400000	3081	-1.24732
QRBI01000104.1	33500000	3016	-1.54113
QRBI01000104.1	33600000	2580	-1.29248
QRBI01000104.1	33700000	3016	-1.33009
QRBI01000104.1	33800000	3540	-1.24884
QRBI01000104.1	33900000	2644	-1.32142
QRBI01000104.1	34000000	2541	-1.49737
QRBI01000104.1	34100000	2973	-1.40429
QRBI01000104.1	34200000	3593	-1.30279
QRBI01000104.1	34300000	2834	-1.47458
QRBI01000104.1	34400000	2697	-1.54654
QRBI01000104.1	34500000	3130	-1.40877
QRBI01000104.1	34600000	2957	-1.33542
QRBI01000104.1	34700000	2489	-1.32302
QRBI01000104.1	34800000	2639	-1.40924
QRBI01000104.1	34900000	3179	-1.33959
QRBI01000104.1	35000000	3200	-1.21811
QRBI01000104.1	35100000	3188	-1.3908
QRBI01000104.1	35200000	3473	-1.08303
QRBI01000104.1	35300000	2905	-1.08438
QRBI01000104.1	35400000	3024	-1.30318
QRBI01000104.1	35500000	2536	-1.54246
QRBI01000104.1	35600000	3054	-1.50911
QRBI01000104.1	35700000	2568	-1.42772
QRBI01000104.1	35800000	2559	-1.31615
QRBI01000104.1	35900000	2814	-1.50729
QRBI01000104.1	36000000	2903	-1.33594
QRBI01000104.1	36100000	2861	-1.48818
QRBI01000104.1	36200000	2610	-1.52002
QRBI01000104.1	36300000	2640	-1.3001
QRBI01000104.1	36400000	3187	-1.3665
QRBI01000104.1	36500000	2954	-1.4702
QRBI01000104.1	36600000	2755	-1.26356
QRBI01000104.1	36700000	2887	-1.36646
QRBI01000104.1	36800000	2624	-1.41428
QRBI01000104.1	36900000	3418	-1.16384
QRBI01000104.1	37000000	3427	-1.06221
QRBI01000104.1	37100000	3569	-1.20172
QRBI01000104.1	37200000	3469	-1.19023
QRBI01000104.1	37300000	2816	-1.38274
QRBI01000104.1	37400000	3031	-1.04942
QRBI01000104.1	37500000	3701	-1.29912
QRBI01000104.1	37600000	3317	-1.33148
QRBI01000104.1	37700000	2418	-1.48786
QRBI01000104.1	37800000	2687	-1.50416
QRBI01000104.1	37900000	2675	-1.46092
QRBI01000104.1	38000000	3144	-1.40492
QRBI01000104.1	38100000	2682	-1.33449
QRBI01000104.1	38200000	2491	-1.32779
QRBI01000104.1	38300000	1928	-1.24758
QRBI01000104.1	38400000	1583	-1.37404
QRBI01000104.1	38500000	2129	-1.31958
QRBI01000104.1	38600000	2971	-1.3495
QRBI01000104.1	38700000	3172	-1.33363
QRBI01000104.1	38800000	3451	-1.48448
QRBI01000104.1	38900000	3569	-1.41753
QRBI01000104.1	39000000	3054	-1.46456
QRBI01000104.1	39100000	3098	-1.31706
QRBI01000104.1	39200000	3134	-1.22947
QRBI01000104.1	39300000	3206	-1.13226
QRBI01000104.1	39400000	3332	-1.23962
QRBI01000104.1	39500000	2282	-1.26226
QRBI01000104.1	39600000	3231	-1.3631
QRBI01000104.1	39700000	3986	-1.232
QRBI01000104.1	39800000	3072	-1.45087
QRBI01000104.1	39900000	2981	-1.51437
QRBI01000104.1	40000000	3183	-1.39391
QRBI01000104.1	40100000	2891	-1.3352
QRBI01000104.1	40200000	3035	-1.44274
QRBI01000104.1	40300000	3557	-1.12731
QRBI01000104.1	40400000	3627	-1.40883
QRBI01000104.1	40500000	3387	-1.24797
QRBI01000104.1	40600000	3427	-1.22503
QRBI01000104.1	40700000	3394	-1.24785
QRBI01000104.1	40800000	3498	-0.935202
QRBI01000104.1	40900000	3300	-1.19546
QRBI01000104.1	41000000	3218	-1.23271
QRBI01000104.1	41100000	3155	-1.10724
QRBI01000104.1	41200000	2582	-1.2445
QRBI01000104.1	41300000	2654	-1.39328
QRBI01000104.1	41400000	2683	-1.24213
QRBI01000104.1	41500000	2715	-1.14903
QRBI01000104.1	41600000	2842	-1.1975
QRBI01000104.1	41700000	2676	-1.04793
QRBI01000104.1	41800000	2620	-0.95169
QRBI01000104.1	41900000	2668	-1.13433
QRBI01000104.1	42000000	2890	-1.13932
QRBI01000104.1	42100000	2933	-1.11269
QRBI01000104.1	42200000	2856	-1.00934
QRBI01000104.1	42300000	3201	-0.938526
QRBI01000104.1	42400000	3018	-1.33958
QRBI01000104.1	42500000	2899	-1.33971
QRBI01000104.1	42600000	2928	-1.49163
QRBI01000104.1	42700000	2660	-1.56377
QRBI01000104.1	42800000	2717	-1.41919
QRBI01000104.1	42900000	3381	-1.36712
QRBI01000104.1	43000000	3330	-1.23114
QRBI01000104.1	43100000	2924	-1.33048
QRBI01000104.1	43200000	3197	-1.41499
QRBI01000104.1	43300000	3418	-1.27492
QRBI01000104.1	43400000	4258	-1.32671
QRBI01000104.1	43500000	3056	-1.67389
QRBI01000104.1	43600000	3165	-1.6004
QRBI01000104.1	43700000	2824	-1.44509
QRBI01000104.1	43800000	3260	-1.26089
QRBI01000104.1	43900000	3143	-1.44422
QRBI01000104.1	44000000	2528	-1.50006
QRBI01000104.1	44100000	2582	-1.22564
QRBI01000104.1	44200000	2545	-1.2489
QRBI01000104.1	44300000	2464	-1.38315
QRBI01000104.1	44400000	2636	-1.44811
QRBI01000104.1	44500000	3487	-1.42623
QRBI01000104.1	44600000	3431	-1.35971
QRBI01000104.1	44700000	3888	-1.13616
QRBI01000104.1	44800000	3035	-1.15388
QRBI01000104.1	44900000	3261	-1.26816
QRBI01000104.1	45000000	2738	-1.28106
QRBI01000104.1	45100000	2735	-1.3452
QRBI01000104.1	45200000	2110	-1.14413
QRBI01000104.1	45300000	2098	-1.2053
QRBI01000104.1	45400000	2406	-1.17464
QRBI01000104.1	45500000	2389	-1.05598
QRBI01000104.1	45600000	2356	-1.37985
QRBI01000104.1	45700000	2603	-1.28385
QRBI01000104.1	45800000	2527	-1.26426
QRBI01000104.1	45900000	2630	-1.50821
QRBI01000104.1	46000000	2082	-1.31876
QRBI01000104.1	46100000	2633	-1.48547
QRBI01000104.1	46200000	3222	-1.37053
QRBI01000104.1	46300000	3355	-1.55759
QRBI01000104.1	46400000	3781	-1.59667
QRBI01000104.1	46500000	3667	-1.40055
QRBI01000104.1	46600000	3719	-1.3321
QRBI01000104.1	46700000	3633	-1.37124
QRBI01000104.1	46800000	2827	-1.39017
QRBI01000104.1	46900000	2925	-1.43026
QRBI01000104.1	47000000	2425	-1.42368
QRBI01000104.1	47100000	2541	-1.63347
QRBI01000104.1	47200000	2441	-1.43743
QRBI01000104.1	47300000	2327	-1.48682
QRBI01000104.1	47400000	2109	-1.52054
QRBI01000104.1	47500000	2405	-1.46041
QRBI01000104.1	47600000	3248	-1.40035
QRBI01000104.1	47700000	3345	-1.27502
QRBI01000104.1	47800000	3236	-1.29494
QRBI01000104.1	47900000	3743	-1.43436
QRBI01000104.1	48000000	3305	-1.34184
QRBI01000104.1	48100000	3531	-1.32296
QRBI01000104.1	48200000	3510	-1.31209
QRBI01000104.1	48300000	3351	-1.32621
QRBI01000104.1	48400000	3309	-1.48446
QRBI01000104.1	48500000	3819	-1.40789
QRBI01000104.1	48600000	3295	-1.52161
QRBI01000104.1	48700000	2965	-1.41242
QRBI01000104.1	48800000	3069	-1.34111
QRBI01000104.1	48900000	3195	-1.30681
QRBI01000104.1	49000000	3824	-1.11678
QRBI01000104.1	49100000	3176	-1.35226
QRBI01000104.1	49200000	3624	-1.32998
QRBI01000104.1	49300000	2925	-1.47228
QRBI01000104.1	49400000	3294	-1.23278
QRBI01000104.1	49500000	3262	-1.45414
QRBI01000104.1	49600000	3026	-1.38347
QRBI01000104.1	49700000	3049	-1.40366
QRBI01000104.1	49800000	3165	-1.43683
QRBI01000104.1	49900000	3221	-1.50495
QRBI01000104.1	50000000	2933	-1.12932
QRBI01000104.1	50100000	3470	-1.2742
QRBI01000104.1	50200000	3408	-1.32177
QRBI01000104.1	50300000	3101	-1.49055
QRBI01000104.1	50400000	3274	-1.40601
QRBI01000104.1	50500000	2702	-1.45727
QRBI01000104.1	50600000	3020	-1.3653
QRBI01000104.1	50700000	3166	-1.26508
QRBI01000104.1	50800000	3533	-1.45759
QRBI01000104.1	50900000	3188	-1.49475
QRBI01000104.1	51000000	3237	-1.53772
QRBI01000104.1	51100000	3612	-1.41853
QRBI01000104.1	51200000	3447	-1.29337
QRBI01000104.1	51300000	3254	-1.17312
QRBI01000104.1	51400000	3078	-1.30603
QRBI01000104.1	51500000	3411	-1.3961
QRBI01000104.1	51600000	3516	-1.25185
QRBI01000104.1	51700000	3100	-1.51727
QRBI01000104.1	51800000	3071	-1.5476
QRBI01000104.1	51900000	3297	-1.41216
QRBI01000104.1	52000000	3147	-1.40112
QRBI01000104.1	52100000	2995	-1.45152
QRBI01000104.1	52200000	3129	-1.37694
QRBI01000104.1	52300000	3336	-1.39634
QRBI01000104.1	52400000	3890	-1.3266
QRBI01000104.1	52500000	3886	-1.28296
QRBI01000104.1	52600000	2670	-1.20989
QRBI01000104.1	52700000	3297	-1.41263
QRBI01000104.1	52800000	3521	-1.33801
QRBI01000104.1	52900000	3118	-1.44794
QRBI01000104.1	53000000	3997	-1.47531
QRBI01000104.1	53100000	3396	-1.46946
QRBI01000104.1	53200000	3553	-1.42602
QRBI01000104.1	53300000	3307	-1.27206
QRBI01000104.1	53400000	3609	-1.28557
QRBI01000104.1	53500000	3273	-1.41186
QRBI01000104.1	53600000	2910	-1.52275
QRBI01000104.1	53700000	3284	-1.19021
QRBI01000104.1	53800000	3114	-1.37104
QRBI01000104.1	53900000	3286	-1.3042
QRBI01000104.1	54000000	3725	-1.38201
QRBI01000104.1	54100000	3877	-1.38714
QRBI01000104.1	54200000	2709	-1.39659
QRBI01000104.1	54300000	3089	-1.24293
QRBI01000104.1	54400000	2614	-1.39907
QRBI01000104.1	54500000	2463	-1.5901
QRBI01000104.1	54600000	2434	-1.46898
QRBI01000104.1	54700000	3450	-1.20056
QRBI01000104.1	54800000	3318	-1.09879
QRBI01000104.1	54900000	2968	-1.3212
QRBI01000104.1	55000000	2705	-1.37056
QRBI01000104.1	55100000	2864	-1.2907
QRBI01000104.1	55200000	2586	-1.32024
QRBI01000104.1	55300000	2706	-1.23139
QRBI01000104.1	55400000	2570	-1.24397
QRBI01000104.1	55500000	2351	-1.33
QRBI01000104.1	55600000	2603	-1.23365
QRBI01000104.1	55700000	2447	-1.35884
QRBI01000104.1	55800000	2725	-1.31827
QRBI01000104.1	55900000	2774	-1.4411
QRBI01000104.1	56000000	2752	-1.2807
QRBI01000104.1	56100000	2871	-1.18622
QRBI01000104.1	56200000	1953	-0.930595
QRBI01000104.1	56300000	2780	-1.07787
QRBI01000104.1	56400000	2953	-1.18455
QRBI01000104.1	56500000	2587	-1.19906
QRBI01000104.1	56600000	2322	-1.1678
QRBI01000104.1	56700000	2954	-1.34852
QRBI01000104.1	56800000	2250	-1.3758
QRBI01000104.1	56900000	2693	-1.27754
QRBI01000104.1	57000000	2786	-1.04698
QRBI01000104.1	57100000	2727	-1.24501
QRBI01000104.1	57200000	2791	-1.3541
QRBI01000104.1	57300000	2384	-1.31041
QRBI01000104.1	57400000	2455	-1.23281
QRBI01000104.1	57500000	2569	-1.39792
QRBI01000104.1	57600000	2979	-1.05693
QRBI01000104.1	57700000	2447	-1.37664
QRBI01000104.1	57800000	2780	-1.40507
QRBI01000104.1	57900000	2226	-1.1979
QRBI01000104.1	58000000	2489	-1.04713
QRBI01000104.1	58100000	2581	-0.944949
QRBI01000104.1	58200000	2532	-1.18286
QRBI01000104.1	58300000	2334	-1.19004
QRBI01000104.1	58400000	2183	-1.16622
QRBI01000104.1	58500000	2778	-1.14817
QRBI01000104.1	58600000	2897	-1.29751
